key,code,name,size,subsize,joint,sch,outdia,india,thick,degree,radius,rating,span,short_span,flange_type,valve_type,remark
14354,astm,reducer,14,12,bw,40,355.6,333.34,11.13,,,,330,,,,
14355,astm,reducer,14,6,bw,60,355.6,325.42,15.09,,,,330,,,,
14356,astm,reducer,14,8,bw,60,355.6,325.42,15.09,,,,330,,,,
14357,astm,reducer,14,10,bw,60,355.6,325.42,15.09,,,,330,,,,
14358,astm,reducer,14,12,bw,60,355.6,325.42,15.09,,,,330,,,,
14359,astm,reducer,14,6,bw,80,355.6,317.5,19.05,,,,330,,,,
14360,astm,reducer,14,8,bw,80,355.6,317.5,19.05,,,,330,,,,
14361,astm,reducer,14,10,bw,80,355.6,317.5,19.05,,,,330,,,,
14362,astm,reducer,14,12,bw,80,355.6,317.5,19.05,,,,330,,,,
14363,astm,reducer,14,6,bw,100,355.6,307.94,23.83,,,,330,,,,
14364,astm,reducer,14,8,bw,100,355.6,307.94,23.83,,,,330,,,,
14365,astm,reducer,14,10,bw,100,355.6,307.94,23.83,,,,330,,,,
14366,astm,reducer,14,12,bw,100,355.6,307.94,23.83,,,,330,,,,
14367,astm,reducer,14,6,bw,120,355.6,300.02,27.79,,,,330,,,,
14368,astm,reducer,14,8,bw,120,355.6,300.02,27.79,,,,330,,,,
14369,astm,reducer,14,10,bw,120,355.6,300.02,27.79,,,,330,,,,
14370,astm,reducer,14,12,bw,120,355.6,300.02,27.79,,,,330,,,,
14371,astm,reducer,14,6,bw,140,355.6,292.1,31.75,,,,330,,,,
14372,astm,reducer,14,8,bw,140,355.6,292.1,31.75,,,,330,,,,
14373,astm,reducer,14,10,bw,140,355.6,292.1,31.75,,,,330,,,,
14374,astm,reducer,14,12,bw,140,355.6,292.1,31.75,,,,330,,,,
14375,astm,reducer,14,6,bw,160,355.6,284.18,35.71,,,,330,,,,
14376,astm,reducer,14,8,bw,160,355.6,284.18,35.71,,,,330,,,,
14377,astm,reducer,14,10,bw,160,355.6,284.18,35.71,,,,330,,,,
14378,astm,reducer,14,12,bw,160,355.6,284.18,35.71,,,,330,,,,
14379,astm,reducer,14,6,bw,10s,355.6,346.04,4.78,,,,330,,,,
14380,astm,reducer,14,8,bw,10s,355.6,346.04,4.78,,,,330,,,,
14381,astm,reducer,14,10,bw,10s,355.6,346.04,4.78,,,,330,,,,
14382,astm,reducer,14,12,bw,10s,355.6,346.04,4.78,,,,330,,,,
14383,astm,reducer,14,6,bw,40s,355.6,336.54,9.53,,,,330,,,,
14384,astm,reducer,14,8,bw,40s,355.6,336.54,9.53,,,,330,,,,
14385,astm,reducer,14,10,bw,40s,355.6,336.54,9.53,,,,330,,,,
14386,astm,reducer,14,12,bw,40s,355.6,336.54,9.53,,,,330,,,,
14387,astm,reducer,14,6,bw,5s,355.6,347.68,3.96,,,,330,,,,
14388,astm,reducer,14,8,bw,5s,355.6,347.68,3.96,,,,330,,,,
14389,astm,reducer,14,10,bw,5s,355.6,347.68,3.96,,,,330,,,,
14390,astm,reducer,14,12,bw,5s,355.6,347.68,3.96,,,,330,,,,
14391,astm,reducer,14,6,bw,80s,355.6,330.2,12.7,,,,330,,,,
14392,astm,reducer,14,8,bw,80s,355.6,330.2,12.7,,,,330,,,,
14393,astm,reducer,14,10,bw,80s,355.6,330.2,12.7,,,,330,,,,
14394,astm,reducer,14,12,bw,80s,355.6,330.2,12.7,,,,330,,,,
14395,astm,reducer,14,6,bw,std,355.6,336.54,9.53,,,,330,,,,
14396,astm,reducer,14,8,bw,std,355.6,336.54,9.53,,,,330,,,,
14397,astm,reducer,14,10,bw,std,355.6,336.54,9.53,,,,330,,,,
14398,astm,reducer,14,12,bw,std,355.6,336.54,9.53,,,,330,,,,
14399,astm,reducer,14,6,bw,xs,355.6,330.2,12.7,,,,330,,,,
14400,astm,reducer,14,8,bw,xs,355.6,330.2,12.7,,,,330,,,,
14401,astm,reducer,14,10,bw,xs,355.6,330.2,12.7,,,,330,,,,
14402,astm,reducer,14,12,bw,xs,355.6,330.2,12.7,,,,330,,,,
14403,astm,reducer,16,8,bw,5,406.4,398.02,4.19,,,,356,,,,
14404,astm,reducer,16,10,bw,5,406.4,398.02,4.19,,,,356,,,,
14405,astm,reducer,16,12,bw,5,406.4,398.02,4.19,,,,356,,,,
14406,astm,reducer,16,14,bw,5,406.4,398.02,4.19,,,,356,,,,
14407,astm,reducer,16,8,bw,10,406.4,393.7,6.35,,,,356,,,,
14408,astm,reducer,16,10,bw,10,406.4,393.7,6.35,,,,356,,,,
14409,astm,reducer,16,12,bw,10,406.4,393.7,6.35,,,,356,,,,
14410,astm,reducer,16,14,bw,10,406.4,393.7,6.35,,,,356,,,,
14411,astm,reducer,16,8,bw,20,406.4,390.56,7.92,,,,356,,,,
14412,astm,reducer,16,10,bw,20,406.4,390.56,7.92,,,,356,,,,
14413,astm,reducer,16,12,bw,20,406.4,390.56,7.92,,,,356,,,,
14414,astm,reducer,16,14,bw,20,406.4,390.56,7.92,,,,356,,,,
14415,astm,reducer,16,8,bw,30,406.4,387.34,9.53,,,,356,,,,
14416,astm,reducer,16,10,bw,30,406.4,387.34,9.53,,,,356,,,,
14417,astm,reducer,16,12,bw,30,406.4,387.34,9.53,,,,356,,,,
14418,astm,reducer,16,14,bw,30,406.4,387.34,9.53,,,,356,,,,
14419,astm,reducer,16,8,bw,40,406.4,381,12.7,,,,356,,,,
14420,astm,reducer,16,10,bw,40,406.4,381,12.7,,,,356,,,,
14421,astm,reducer,16,12,bw,40,406.4,381,12.7,,,,356,,,,
14422,astm,reducer,16,14,bw,40,406.4,381,12.7,,,,356,,,,
14423,astm,reducer,16,8,bw,60,406.4,373.08,16.66,,,,356,,,,
14424,astm,reducer,16,10,bw,60,406.4,373.08,16.66,,,,356,,,,
14425,astm,reducer,16,12,bw,60,406.4,373.08,16.66,,,,356,,,,
14426,astm,reducer,16,14,bw,60,406.4,373.08,16.66,,,,356,,,,
14427,astm,reducer,16,8,bw,80,406.4,363.52,21.44,,,,356,,,,
14428,astm,reducer,16,10,bw,80,406.4,363.52,21.44,,,,356,,,,
14429,astm,reducer,16,12,bw,80,406.4,363.52,21.44,,,,356,,,,
14430,astm,reducer,16,14,bw,80,406.4,363.52,21.44,,,,356,,,,
14431,astm,reducer,16,8,bw,100,406.4,354.02,26.19,,,,356,,,,
14432,astm,reducer,16,10,bw,100,406.4,354.02,26.19,,,,356,,,,
14433,astm,reducer,16,12,bw,100,406.4,354.02,26.19,,,,356,,,,
14434,astm,reducer,16,14,bw,100,406.4,354.02,26.19,,,,356,,,,
14435,astm,reducer,16,8,bw,120,406.4,344.48,30.96,,,,356,,,,
14436,astm,reducer,16,10,bw,120,406.4,344.48,30.96,,,,356,,,,
14437,astm,reducer,16,12,bw,120,406.4,344.48,30.96,,,,356,,,,
14438,astm,reducer,16,14,bw,120,406.4,344.48,30.96,,,,356,,,,
14439,astm,reducer,16,8,bw,140,406.4,333.34,36.53,,,,356,,,,
14440,astm,reducer,16,10,bw,140,406.4,333.34,36.53,,,,356,,,,
14441,astm,reducer,16,12,bw,140,406.4,333.34,36.53,,,,356,,,,
14442,astm,reducer,16,14,bw,140,406.4,333.34,36.53,,,,356,,,,
14443,astm,reducer,16,8,bw,160,406.4,325.42,40.49,,,,356,,,,
14444,astm,reducer,16,10,bw,160,406.4,325.42,40.49,,,,356,,,,
14445,astm,reducer,16,12,bw,160,406.4,325.42,40.49,,,,356,,,,
14446,astm,reducer,16,14,bw,160,406.4,325.42,40.49,,,,356,,,,
14447,astm,reducer,16,8,bw,10s,406.4,396.84,4.78,,,,356,,,,
14448,astm,reducer,16,10,bw,10s,406.4,396.84,4.78,,,,356,,,,
14449,astm,reducer,16,12,bw,10s,406.4,396.84,4.78,,,,356,,,,
14450,astm,reducer,16,14,bw,10s,406.4,396.84,4.78,,,,356,,,,
14451,astm,reducer,16,8,bw,40s,406.4,387.34,9.53,,,,356,,,,
14452,astm,reducer,16,10,bw,40s,406.4,387.34,9.53,,,,356,,,,
14453,astm,reducer,16,12,bw,40s,406.4,387.34,9.53,,,,356,,,,
14454,astm,reducer,16,14,bw,40s,406.4,387.34,9.53,,,,356,,,,
14455,astm,reducer,16,8,bw,5s,406.4,398.02,4.19,,,,356,,,,
14456,astm,reducer,16,10,bw,5s,406.4,398.02,4.19,,,,356,,,,
14457,astm,reducer,16,12,bw,5s,406.4,398.02,4.19,,,,356,,,,
14458,astm,reducer,16,14,bw,5s,406.4,398.02,4.19,,,,356,,,,
14459,astm,reducer,16,8,bw,80s,406.4,381,12.7,,,,356,,,,
14460,astm,reducer,16,10,bw,80s,406.4,381,12.7,,,,356,,,,
14461,astm,reducer,16,12,bw,80s,406.4,381,12.7,,,,356,,,,
14462,astm,reducer,16,14,bw,80s,406.4,381,12.7,,,,356,,,,
14463,astm,reducer,16,8,bw,std,406.4,387.34,9.53,,,,356,,,,
14464,astm,reducer,16,10,bw,std,406.4,387.34,9.53,,,,356,,,,
14465,astm,reducer,16,12,bw,std,406.4,387.34,9.53,,,,356,,,,
14466,astm,reducer,16,14,bw,std,406.4,387.34,9.53,,,,356,,,,
14467,astm,reducer,16,8,bw,xs,406.4,381,12.7,,,,356,,,,
14468,astm,reducer,16,10,bw,xs,406.4,381,12.7,,,,356,,,,
14469,astm,reducer,16,12,bw,xs,406.4,381,12.7,,,,356,,,,
14470,astm,reducer,16,14,bw,xs,406.4,381,12.7,,,,356,,,,
14471,astm,reducer,18,10,bw,5,457,448.62,4.19,,,,381,,,,
14472,astm,reducer,18,12,bw,5,457,448.62,4.19,,,,381,,,,
14473,astm,reducer,18,14,bw,5,457,448.62,4.19,,,,381,,,,
14474,astm,reducer,18,16,bw,5,457,448.62,4.19,,,,381,,,,
14475,astm,reducer,18,10,bw,10,457,444.3,6.35,,,,381,,,,
14476,astm,reducer,18,12,bw,10,457,444.3,6.35,,,,381,,,,
14477,astm,reducer,18,14,bw,10,457,444.3,6.35,,,,381,,,,
14478,astm,reducer,18,16,bw,10,457,444.3,6.35,,,,381,,,,
14479,astm,reducer,18,10,bw,20,457,441.16,7.92,,,,381,,,,
14480,astm,reducer,18,12,bw,20,457,441.16,7.92,,,,381,,,,
14481,astm,reducer,18,14,bw,20,457,441.16,7.92,,,,381,,,,
14482,astm,reducer,18,16,bw,20,457,441.16,7.92,,,,381,,,,
14483,astm,reducer,18,10,bw,30,457,434.74,11.13,,,,381,,,,
14484,astm,reducer,18,12,bw,30,457,434.74,11.13,,,,381,,,,
14485,astm,reducer,18,14,bw,30,457,434.74,11.13,,,,381,,,,
14486,astm,reducer,18,16,bw,30,457,434.74,11.13,,,,381,,,,
14487,astm,reducer,18,10,bw,40,457,428.46,14.27,,,,381,,,,
14488,astm,reducer,18,12,bw,40,457,428.46,14.27,,,,381,,,,
14489,astm,reducer,18,14,bw,40,457,428.46,14.27,,,,381,,,,
14490,astm,reducer,18,16,bw,40,457,428.46,14.27,,,,381,,,,
14491,astm,reducer,18,10,bw,60,457,418.9,19.05,,,,381,,,,
14492,astm,reducer,18,12,bw,60,457,418.9,19.05,,,,381,,,,
14493,astm,reducer,18,14,bw,60,457,418.9,19.05,,,,381,,,,
14494,astm,reducer,18,16,bw,60,457,418.9,19.05,,,,381,,,,
14495,astm,reducer,18,10,bw,80,457,409.34,23.83,,,,381,,,,
14496,astm,reducer,18,12,bw,80,457,409.34,23.83,,,,381,,,,
14497,astm,reducer,18,14,bw,80,457,409.34,23.83,,,,381,,,,
14498,astm,reducer,18,16,bw,80,457,409.34,23.83,,,,381,,,,
14499,astm,reducer,18,10,bw,100,457,398.28,29.36,,,,381,,,,
14500,astm,reducer,18,12,bw,100,457,398.28,29.36,,,,381,,,,
14501,astm,reducer,18,14,bw,100,457,398.28,29.36,,,,381,,,,
14502,astm,reducer,18,16,bw,100,457,398.28,29.36,,,,381,,,,
14503,astm,reducer,18,10,bw,120,457,387.14,34.93,,,,381,,,,
14504,astm,reducer,18,12,bw,120,457,387.14,34.93,,,,381,,,,
14505,astm,reducer,18,14,bw,120,457,387.14,34.93,,,,381,,,,
14506,astm,reducer,18,16,bw,120,457,387.14,34.93,,,,381,,,,
14507,astm,reducer,18,10,bw,140,457,377.66,39.67,,,,381,,,,
14508,astm,reducer,18,12,bw,140,457,377.66,39.67,,,,381,,,,
14509,astm,reducer,18,14,bw,140,457,377.66,39.67,,,,381,,,,
14510,astm,reducer,18,16,bw,140,457,377.66,39.67,,,,381,,,,
14511,astm,reducer,18,10,bw,160,457,366.52,45.24,,,,381,,,,
14512,astm,reducer,18,12,bw,160,457,366.52,45.24,,,,381,,,,
14513,astm,reducer,18,14,bw,160,457,366.52,45.24,,,,381,,,,
14514,astm,reducer,18,16,bw,160,457,366.52,45.24,,,,381,,,,
14515,astm,reducer,18,10,bw,10s,457,447.44,4.78,,,,381,,,,
14516,astm,reducer,18,12,bw,10s,457,447.44,4.78,,,,381,,,,
14517,astm,reducer,18,14,bw,10s,457,447.44,4.78,,,,381,,,,
14518,astm,reducer,18,16,bw,10s,457,447.44,4.78,,,,381,,,,
14519,astm,reducer,18,10,bw,40s,457,437.94,9.53,,,,381,,,,
14520,astm,reducer,18,12,bw,40s,457,437.94,9.53,,,,381,,,,
14521,astm,reducer,18,14,bw,40s,457,437.94,9.53,,,,381,,,,
14522,astm,reducer,18,16,bw,40s,457,437.94,9.53,,,,381,,,,
14523,astm,reducer,18,10,bw,5s,457,448.62,4.19,,,,381,,,,
14524,astm,reducer,18,12,bw,5s,457,448.62,4.19,,,,381,,,,
14525,astm,reducer,18,14,bw,5s,457,448.62,4.19,,,,381,,,,
14526,astm,reducer,18,16,bw,5s,457,448.62,4.19,,,,381,,,,
14527,astm,reducer,18,10,bw,80s,457,431.6,12.7,,,,381,,,,
14528,astm,reducer,18,12,bw,80s,457,431.6,12.7,,,,381,,,,
14529,astm,reducer,18,14,bw,80s,457,431.6,12.7,,,,381,,,,
14530,astm,reducer,18,16,bw,80s,457,431.6,12.7,,,,381,,,,
14531,astm,reducer,18,10,bw,std,457,437.94,9.53,,,,381,,,,
14532,astm,reducer,18,12,bw,std,457,437.94,9.53,,,,381,,,,
14533,astm,reducer,18,14,bw,std,457,437.94,9.53,,,,381,,,,
14534,astm,reducer,18,16,bw,std,457,437.94,9.53,,,,381,,,,
14535,astm,reducer,18,10,bw,xs,457,431.6,12.7,,,,381,,,,
14536,astm,reducer,18,12,bw,xs,457,431.6,12.7,,,,381,,,,
14537,astm,reducer,18,14,bw,xs,457,431.6,12.7,,,,381,,,,
14538,astm,reducer,18,16,bw,xs,457,431.6,12.7,,,,381,,,,
14539,astm,reducer,20,12,bw,5,508,498.44,4.78,,,,508,,,,
14540,astm,reducer,20,14,bw,5,508,498.44,4.78,,,,508,,,,
14541,astm,reducer,20,16,bw,5,508,498.44,4.78,,,,508,,,,
14542,astm,reducer,20,18,bw,5,508,498.44,4.78,,,,508,,,,
14543,astm,reducer,20,12,bw,10,508,495.3,6.35,,,,508,,,,
14544,astm,reducer,20,14,bw,10,508,495.3,6.35,,,,508,,,,
14545,astm,reducer,20,16,bw,10,508,495.3,6.35,,,,508,,,,
14546,astm,reducer,20,18,bw,10,508,495.3,6.35,,,,508,,,,
14547,astm,reducer,20,12,bw,20,508,488.94,9.53,,,,508,,,,
14548,astm,reducer,20,14,bw,20,508,488.94,9.53,,,,508,,,,
14549,astm,reducer,20,16,bw,20,508,488.94,9.53,,,,508,,,,
14550,astm,reducer,20,18,bw,20,508,488.94,9.53,,,,508,,,,
14551,astm,reducer,20,12,bw,30,508,482.6,12.7,,,,508,,,,
14552,astm,reducer,20,14,bw,30,508,482.6,12.7,,,,508,,,,
14553,astm,reducer,20,16,bw,30,508,482.6,12.7,,,,508,,,,
14554,astm,reducer,20,18,bw,30,508,482.6,12.7,,,,508,,,,
14555,astm,reducer,20,12,bw,40,508,477.82,15.09,,,,508,,,,
14556,astm,reducer,20,14,bw,40,508,477.82,15.09,,,,508,,,,
14557,astm,reducer,20,16,bw,40,508,477.82,15.09,,,,508,,,,
14558,astm,reducer,20,18,bw,40,508,477.82,15.09,,,,508,,,,
14559,astm,reducer,20,12,bw,60,508,466.76,20.62,,,,508,,,,
14560,astm,reducer,20,14,bw,60,508,466.76,20.62,,,,508,,,,
14561,astm,reducer,20,16,bw,60,508,466.76,20.62,,,,508,,,,
14562,astm,reducer,20,18,bw,60,508,466.76,20.62,,,,508,,,,
14563,astm,reducer,20,12,bw,80,508,455.62,26.19,,,,508,,,,
14564,astm,reducer,20,14,bw,80,508,455.62,26.19,,,,508,,,,
14565,astm,reducer,20,16,bw,80,508,455.62,26.19,,,,508,,,,
14566,astm,reducer,20,18,bw,80,508,455.62,26.19,,,,508,,,,
14567,astm,reducer,20,12,bw,100,508,431.8,38.1,,,,508,,,,
14568,astm,reducer,20,14,bw,100,508,431.8,38.1,,,,508,,,,
14569,astm,reducer,20,16,bw,100,508,431.8,38.1,,,,508,,,,
14570,astm,reducer,20,18,bw,100,508,431.8,38.1,,,,508,,,,
14571,astm,reducer,20,12,bw,120,508,419.1,44.45,,,,508,,,,
14572,astm,reducer,20,14,bw,120,508,419.1,44.45,,,,508,,,,
14573,astm,reducer,20,16,bw,120,508,419.1,44.45,,,,508,,,,
14574,astm,reducer,20,18,bw,120,508,419.1,44.45,,,,508,,,,
14575,astm,reducer,20,12,bw,140,508,407.98,50.01,,,,508,,,,
14576,astm,reducer,20,14,bw,140,508,407.98,50.01,,,,508,,,,
14577,astm,reducer,20,16,bw,140,508,407.98,50.01,,,,508,,,,
14578,astm,reducer,20,18,bw,140,508,407.98,50.01,,,,508,,,,
14579,astm,reducer,20,12,bw,160,508,457.2,25.4,,,,508,,,,
14580,astm,reducer,20,14,bw,160,508,457.2,25.4,,,,508,,,,
14581,astm,reducer,20,16,bw,160,508,457.2,25.4,,,,508,,,,
14582,astm,reducer,20,18,bw,160,508,457.2,25.4,,,,508,,,,
14583,astm,reducer,20,12,bw,10s,508,496.92,5.54,,,,508,,,,
14584,astm,reducer,20,14,bw,10s,508,496.92,5.54,,,,508,,,,
14585,astm,reducer,20,16,bw,10s,508,496.92,5.54,,,,508,,,,
14586,astm,reducer,20,18,bw,10s,508,496.92,5.54,,,,508,,,,
14587,astm,reducer,20,12,bw,40s,508,488.94,9.53,,,,508,,,,
14588,astm,reducer,20,14,bw,40s,508,488.94,9.53,,,,508,,,,
14589,astm,reducer,20,16,bw,40s,508,488.94,9.53,,,,508,,,,
14590,astm,reducer,20,18,bw,40s,508,488.94,9.53,,,,508,,,,
14591,astm,reducer,20,12,bw,5s,508,498.44,4.78,,,,508,,,,
14592,astm,reducer,20,14,bw,5s,508,498.44,4.78,,,,508,,,,
14593,astm,reducer,20,16,bw,5s,508,498.44,4.78,,,,508,,,,
14594,astm,reducer,20,18,bw,5s,508,498.44,4.78,,,,508,,,,
14595,astm,reducer,20,12,bw,80s,508,482.6,12.7,,,,508,,,,
14596,astm,reducer,20,14,bw,80s,508,482.6,12.7,,,,508,,,,
14597,astm,reducer,20,16,bw,80s,508,482.6,12.7,,,,508,,,,
14598,astm,reducer,20,18,bw,80s,508,482.6,12.7,,,,508,,,,
14599,astm,reducer,20,12,bw,std,508,488.94,9.53,,,,508,,,,
14600,astm,reducer,20,14,bw,std,508,488.94,9.53,,,,508,,,,
14601,astm,reducer,20,16,bw,std,508,488.94,9.53,,,,508,,,,
14602,astm,reducer,20,18,bw,std,508,488.94,9.53,,,,508,,,,
14603,astm,reducer,20,12,bw,xs,508,482.6,12.7,,,,508,,,,
14604,astm,reducer,20,14,bw,xs,508,482.6,12.7,,,,508,,,,
14605,astm,reducer,20,16,bw,xs,508,482.6,12.7,,,,508,,,,
14606,astm,reducer,20,18,bw,xs,508,482.6,12.7,,,,508,,,,
14607,astm,reducer,22,14,bw,5,559,549.44,4.78,,,,508,,,,
14608,astm,reducer,22,16,bw,5,559,549.44,4.78,,,,508,,,,
14609,astm,reducer,22,18,bw,5,559,549.44,4.78,,,,508,,,,
14610,astm,reducer,22,20,bw,5,559,549.44,4.78,,,,508,,,,
14611,astm,reducer,22,14,bw,10,559,546.3,6.35,,,,508,,,,
14612,astm,reducer,22,16,bw,10,559,546.3,6.35,,,,508,,,,
14613,astm,reducer,22,18,bw,10,559,546.3,6.35,,,,508,,,,
14614,astm,reducer,22,20,bw,10,559,546.3,6.35,,,,508,,,,
14615,astm,reducer,22,14,bw,20,559,539.94,9.53,,,,508,,,,
14616,astm,reducer,22,16,bw,20,559,539.94,9.53,,,,508,,,,
14617,astm,reducer,22,18,bw,20,559,539.94,9.53,,,,508,,,,
14618,astm,reducer,22,20,bw,20,559,539.94,9.53,,,,508,,,,
14619,astm,reducer,22,14,bw,30,559,533.6,12.7,,,,508,,,,
14620,astm,reducer,22,16,bw,30,559,533.6,12.7,,,,508,,,,
14621,astm,reducer,22,18,bw,30,559,533.6,12.7,,,,508,,,,
14622,astm,reducer,22,20,bw,30,559,533.6,12.7,,,,508,,,,
14623,astm,reducer,22,14,bw,60,559,514.54,22.23,,,,508,,,,
14624,astm,reducer,22,16,bw,60,559,514.54,22.23,,,,508,,,,
14625,astm,reducer,22,18,bw,60,559,514.54,22.23,,,,508,,,,
14626,astm,reducer,22,20,bw,60,559,514.54,22.23,,,,508,,,,
14627,astm,reducer,22,14,bw,80,559,501.84,28.58,,,,508,,,,
14628,astm,reducer,22,16,bw,80,559,501.84,28.58,,,,508,,,,
14629,astm,reducer,22,18,bw,80,559,501.84,28.58,,,,508,,,,
14630,astm,reducer,22,20,bw,80,559,501.84,28.58,,,,508,,,,
14631,astm,reducer,22,14,bw,100,559,489.14,34.93,,,,508,,,,
14632,astm,reducer,22,16,bw,100,559,489.14,34.93,,,,508,,,,
14633,astm,reducer,22,18,bw,100,559,489.14,34.93,,,,508,,,,
14634,astm,reducer,22,20,bw,100,559,489.14,34.93,,,,508,,,,
14635,astm,reducer,22,14,bw,120,559,476.44,41.28,,,,508,,,,
14636,astm,reducer,22,16,bw,120,559,476.44,41.28,,,,508,,,,
14637,astm,reducer,22,18,bw,120,559,476.44,41.28,,,,508,,,,
14638,astm,reducer,22,20,bw,120,559,476.44,41.28,,,,508,,,,
14639,astm,reducer,22,14,bw,140,559,463.74,47.63,,,,508,,,,
14640,astm,reducer,22,16,bw,140,559,463.74,47.63,,,,508,,,,
14641,astm,reducer,22,18,bw,140,559,463.74,47.63,,,,508,,,,
14642,astm,reducer,22,20,bw,140,559,463.74,47.63,,,,508,,,,
14643,astm,reducer,22,14,bw,160,559,451.04,53.98,,,,508,,,,
14644,astm,reducer,22,16,bw,160,559,451.04,53.98,,,,508,,,,
14645,astm,reducer,22,18,bw,160,559,451.04,53.98,,,,508,,,,
14646,astm,reducer,22,20,bw,160,559,451.04,53.98,,,,508,,,,
14647,astm,reducer,22,14,bw,10s,559,547.92,5.54,,,,508,,,,
14648,astm,reducer,22,16,bw,10s,559,547.92,5.54,,,,508,,,,
14649,astm,reducer,22,18,bw,10s,559,547.92,5.54,,,,508,,,,
14650,astm,reducer,22,20,bw,10s,559,547.92,5.54,,,,508,,,,
14651,astm,reducer,22,14,bw,40s,559,539.94,9.53,,,,508,,,,
14652,astm,reducer,22,16,bw,40s,559,539.94,9.53,,,,508,,,,
14653,astm,reducer,22,18,bw,40s,559,539.94,9.53,,,,508,,,,
14654,astm,reducer,22,20,bw,40s,559,539.94,9.53,,,,508,,,,
14655,astm,reducer,22,14,bw,5s,559,549.44,4.78,,,,508,,,,
14656,astm,reducer,22,16,bw,5s,559,549.44,4.78,,,,508,,,,
14657,astm,reducer,22,18,bw,5s,559,549.44,4.78,,,,508,,,,
14658,astm,reducer,22,20,bw,5s,559,549.44,4.78,,,,508,,,,
14659,astm,reducer,22,14,bw,80s,559,533.6,12.7,,,,508,,,,
14660,astm,reducer,22,16,bw,80s,559,533.6,12.7,,,,508,,,,
14661,astm,reducer,22,18,bw,80s,559,533.6,12.7,,,,508,,,,
14662,astm,reducer,22,20,bw,80s,559,533.6,12.7,,,,508,,,,
14663,astm,reducer,22,14,bw,std,559,539.94,9.53,,,,508,,,,
14664,astm,reducer,22,16,bw,std,559,539.94,9.53,,,,508,,,,
14665,astm,reducer,22,18,bw,std,559,539.94,9.53,,,,508,,,,
14666,astm,reducer,22,20,bw,std,559,539.94,9.53,,,,508,,,,
14667,astm,reducer,22,14,bw,xs,559,533.6,12.7,,,,508,,,,
14668,astm,reducer,22,16,bw,xs,559,533.6,12.7,,,,508,,,,
14669,astm,reducer,22,18,bw,xs,559,533.6,12.7,,,,508,,,,
14670,astm,reducer,22,20,bw,xs,559,533.6,12.7,,,,508,,,,
14671,astm,reducer,24,16,bw,5,610,598.92,5.54,,,,508,,,,
14672,astm,reducer,24,18,bw,5,610,598.92,5.54,,,,508,,,,
14673,astm,reducer,24,20,bw,5,610,598.92,5.54,,,,508,,,,
14674,astm,reducer,24,22,bw,5,610,598.92,5.54,,,,508,,,,
14675,astm,reducer,24,16,bw,10,610,597.3,6.35,,,,508,,,,
14676,astm,reducer,24,18,bw,10,610,597.3,6.35,,,,508,,,,
14677,astm,reducer,24,20,bw,10,610,597.3,6.35,,,,508,,,,
14678,astm,reducer,24,22,bw,10,610,597.3,6.35,,,,508,,,,
14679,astm,reducer,24,16,bw,20,610,590.94,9.53,,,,508,,,,
14680,astm,reducer,24,18,bw,20,610,590.94,9.53,,,,508,,,,
14681,astm,reducer,24,20,bw,20,610,590.94,9.53,,,,508,,,,
14682,astm,reducer,24,22,bw,20,610,590.94,9.53,,,,508,,,,
14683,astm,reducer,24,16,bw,30,610,581.46,14.27,,,,508,,,,
14684,astm,reducer,24,18,bw,30,610,581.46,14.27,,,,508,,,,
14685,astm,reducer,24,20,bw,30,610,581.46,14.27,,,,508,,,,
14686,astm,reducer,24,22,bw,30,610,581.46,14.27,,,,508,,,,
14687,astm,reducer,24,16,bw,40,610,575.04,17.48,,,,508,,,,
14688,astm,reducer,24,18,bw,40,610,575.04,17.48,,,,508,,,,
14689,astm,reducer,24,20,bw,40,610,575.04,17.48,,,,508,,,,
14690,astm,reducer,24,22,bw,40,610,575.04,17.48,,,,508,,,,
14691,astm,reducer,24,16,bw,60,610,560.78,24.61,,,,508,,,,
14692,astm,reducer,24,18,bw,60,610,560.78,24.61,,,,508,,,,
14693,astm,reducer,24,20,bw,60,610,560.78,24.61,,,,508,,,,
14694,astm,reducer,24,22,bw,60,610,560.78,24.61,,,,508,,,,
14695,astm,reducer,24,16,bw,80,610,548.08,30.96,,,,508,,,,
14696,astm,reducer,24,18,bw,80,610,548.08,30.96,,,,508,,,,
14697,astm,reducer,24,20,bw,80,610,548.08,30.96,,,,508,,,,
14698,astm,reducer,24,22,bw,80,610,548.08,30.96,,,,508,,,,
14699,astm,reducer,24,16,bw,100,610,532.22,38.89,,,,508,,,,
14700,astm,reducer,24,18,bw,100,610,532.22,38.89,,,,508,,,,
14701,astm,reducer,24,20,bw,100,610,532.22,38.89,,,,508,,,,
14702,astm,reducer,24,22,bw,100,610,532.22,38.89,,,,508,,,,
14703,astm,reducer,24,16,bw,120,610,517.96,46.02,,,,508,,,,
14704,astm,reducer,24,18,bw,120,610,517.96,46.02,,,,508,,,,
14705,astm,reducer,24,20,bw,120,610,517.96,46.02,,,,508,,,,
14706,astm,reducer,24,22,bw,120,610,517.96,46.02,,,,508,,,,
14707,astm,reducer,24,16,bw,140,610,505.26,52.37,,,,508,,,,
14708,astm,reducer,24,18,bw,140,610,505.26,52.37,,,,508,,,,
14709,astm,reducer,24,20,bw,140,610,505.26,52.37,,,,508,,,,
14710,astm,reducer,24,22,bw,140,610,505.26,52.37,,,,508,,,,
14711,astm,reducer,24,16,bw,160,610,490.92,59.54,,,,508,,,,
